Block ID,Property ID,Base property ID,Building name,Streetaddress,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers
18,103918,103918,Sargood House,FlindersLane,Melbourne (CBD),1926,1998,8,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
18,103915,103915,,FlindersLane,Melbourne (CBD),1930,,2,Retail - Showroom,Low level of accessibility,All entrances have steps,1,0,
18,103914,103914,,FlindersLane,Melbourne (CBD),1930,,5,Office,Low level of accessibility,All entrances have steps,1,10,
18,103913,103913,Sackville House,FlindersLane,Melbourne (CBD),1927,1999,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
18,104033,104033,Hotel Lindrum,FlindersStreet,Melbourne (CBD),1920,1999,5,Commercial Accommodation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,
18,103919,103919,Alley Building,FlindersLane,Melbourne (CBD),1920,2004,6,Office,Low level of accessibility,All entrances have steps,1,0,
21,102106,102106,595 Collins Street (Former Transport House),CollinsStreet,Melbourne (CBD),1984,2007,18,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,50,1
21,606461,606461,Batmans Hill on Collins Hotel,CollinsStreet,Melbourne (CBD),2005,2009,6,Commercial Accommodation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,
21,579252,579252,,CollinsStreet,Melbourne (CBD),2015,,26,Unoccupied - Under Construction,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
21,108970,108970,Great Southern Hotel (Former Hotel Enterprize),SpencerStreet,Melbourne (CBD),1950,2009,9,Commercial Accommodation,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,12,1
21,103960,103960,,FlindersLane,Melbourne (CBD),1982,1997,12,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
21,102105,102105,Enterprise House - 555 Collins Street,CollinsStreet,Melbourne (CBD),1975,1995,23,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,100,1
21,105296,105296,Exchange Square,KingStreet,Melbourne (CBD),1988,2000,8,Office,High level of accessibility,Main Entrance has ramp,3,0,1
22,105394,105394,York Butter Factories,KingStreet,Melbourne (CBD),1855,0,2,Office,Low level of accessibility,All entrances have steps,1,0,
22,110665,110661,Challenge Bank (South) Tower,CollinsStreet,Melbourne (CBD),1990,1997,15,Office,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
22,110092,110092,45 William Street,WilliamStreet,Melbourne (CBD),1983,2001,15,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
22,105397,105397,,KingStreet,Melbourne (CBD),1883,1990,2,Entertainment/Recreation - Indoor,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,
22,105395,105395,,KingStreet,Melbourne (CBD),1910,1992,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,
2503,618007,618007,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
22,105393,105393,,KingStreet,Melbourne (CBD),1890,1999,1,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,
22,102104,102104,Rialto Towers,CollinsStreet,Melbourne (CBD),1986,2000,56,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,150,1
22,102103,102103,Intercontinental Melbourne The Rialto,CollinsStreet,Melbourne (CBD),1890,2008,11,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
22,102102,102102,The Olderfleet Building,CollinsStreet,Melbourne (CBD),1887,2001,9,Parking - Commercial Covered,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,30,1
22,102101,110661,MLC (North) Tower,CollinsStreet,Melbourne (CBD),1972,1990,32,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
22,105396,105396,,KingStreet,Melbourne (CBD),1859,1975,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,
23,102100,102100,,CollinsStreet,Melbourne (CBD),1965,2015,21,Unoccupied - Under Renovation,Low level of accessibility,All entrances have steps,1,0,
23,603904,603904,A.B. Wine Tonic Stores,FlindersLane,Melbourne (CBD),1930,2011,4,Unoccupied - Under Renovation,Low level of accessibility,All entrances have steps,1,0,
23,108063,108063,SDA House,QueenStreet,Melbourne (CBD),1957,1995,12,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
23,108062,108062,,QueenStreet,Melbourne (CBD),1957,,11,Office,Low level of accessibility,All entrances have steps,1,0,
23,108061,108061,The Madison,QueenStreet,Melbourne (CBD),1936,1993,13,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
23,106437,106437,Treasury Funds House,MarketStreet,Melbourne (CBD),1969,1996,16,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
23,103962,103962,Telstra Batman Exchange,FlindersLane,Melbourne (CBD),1945,1945,7,Equipment Installation,Low level of accessibility,All entrances have steps,1,0,
23,606103,606103,,FlindersLane,Melbourne (CBD),,,2,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
23,102099,102099,Trustees House,CollinsStreet,Melbourne (CBD),1931,1988,9,Office,Low level of accessibility,All entrances have steps,1,0,
23,102098,102098,AFT House,CollinsStreet,Melbourne (CBD),1945,1984,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,
23,102097,102097,Commercial Union Chambers,CollinsStreet,Melbourne (CBD),1930,1997,8,Office,Low level of accessibility,All entrances have steps,1,0,
23,102096,102096,Aldersgate House,CollinsStreet,Melbourne (CBD),1923,2000,7,Office,Low level of accessibility,All entrances have steps,1,0,
23,102095,102095,The Trustees Building,CollinsStreet,Melbourne (CBD),1937,1985,10,Office,Low level of accessibility,All entrances have steps,1,0,
23,102094,102094,BNZA House,CollinsStreet,Melbourne (CBD),1890,1983,9,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,
23,106436,106436,Oaks On Market,MarketStreet,Melbourne (CBD),1967,2004,25,Commercial Accommodation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,
24,103175,103175,,ElizabethStreet,Melbourne (CBD),1910,2003,6,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
24,110765,110765,Leicester House,FlindersLane,Melbourne (CBD),1886,2001,6,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
24,110764,110764,,FlindersLane,Melbourne (CBD),1914,2003,8,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
24,110763,110763,The Mark on Collins,CollinsStreet,Melbourne (CBD),1965,2000,13,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
24,110762,110762,IOOF Centre,CollinsStreet,Melbourne (CBD),1973,1987,30,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,15,1
24,108113,108113,Perprtual Trustees Building,QueenStreet,Melbourne (CBD),1973,2001,15,Office,High level of accessibility,Main Entrance has ramp,3,0,
24,103173,103173,APA Building,ElizabethStreet,Melbourne (CBD),1981,1999,5,Unoccupied - Unused,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
24,102093,102093,,CollinsStreet,Melbourne (CBD),1967,1986,17,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,
24,102092,102092,Optus Centre,CollinsStreet,Melbourne (CBD),1975,1992,33,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,20,
24,102091,102091,357 Collins Street,CollinsStreet,Melbourne (CBD),1968,2010,25,Office,High level of accessibility,Main Entrance has ramp,3,120,1
24,102089,102089,333 Collins Street,CollinsStreet,Melbourne (CBD),1990,,29,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,184,1
24,103174,103174,,ElizabethStreet,Melbourne (CBD),1902,2000,8,Residential Apartment,High level of accessibility,Main Entrance has ramp,3,0,
24,102090,102090,Chimaera Capital,CollinsStreet,Melbourne (CBD),1888,1994,6,Office,Low level of accessibility,All entrances have steps,1,0,
25,109266,109266,City Square Motel,SwanstonStreet,Melbourne (CBD),1954,,8,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
25,102087,102087,ROYAL BANK CHAMBERS,CollinsStreet,Melbourne (CBD),1940,2012,10,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
25,110857,110857,The Collins,CollinsStreet,Melbourne (CBD),1959,2001,13,Commercial Accommodation,High level of accessibility,Main Entrance has ramp,3,0,1
25,103963,103963,Flinders House,FlindersLane,Melbourne (CBD),1860,2000,6,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
25,103964,103964,Manchester House,ManchesterLane,Melbourne (CBD),1912,2000,8,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
25,103965,103965,Invicta House,FlindersLane,Melbourne (CBD),1945,2000,7,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,
25,109265,109265,,SwanstonStreet,Melbourne (CBD),1904,2014,4,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
25,102084,102084,Centreway Arcade,CollinsStreet,Melbourne (CBD),1913,1988,7,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
25,109264,109264,55 Swanston Street,SwanstonStreet,Melbourne (CBD),1974,2004,15,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
25,102083,102083,Emirates House,CollinsStreet,Melbourne (CBD),1973,2001,16,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
25,102082,102082,Newspaper House,CollinsStreet,Melbourne (CBD),1933,2014,7,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
25,102081,102081,Merrigold on Collins,CollinsStreet,Melbourne (CBD),1912,1987,6,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
25,102079,102079,Wales Corner,CollinsStreet,Melbourne (CBD),1964,1991,17,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
25,101789,101789,Centre House,FlindersLane,Melbourne (CBD),1945,,4,Unoccupied - Unused,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
25,101788,101788,Majorca Building,FlindersLane,Melbourne (CBD),1930,1997,8,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2503,617775,617775,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
25,102086,102086,National Australia Bank,CollinsStreet,Melbourne (CBD),1926,2012,12,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,64,1
25,102085,102085,,CollinsStreet,Melbourne (CBD),1960,1982,11,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
26,102077,102077,Regent 187 on Collins,CollinsStreet,Melbourne (CBD),1936,1999,7,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
26,109418,109418,The Westin Melbourne,CollinsStreet,Melbourne (CBD),2000,,15,Commercial Accommodation,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,22,1
26,109417,109417,Regent Theatre ,CollinsStreet,Melbourne (CBD),1947,1996,8,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,
26,102078,102078,The Box,CollinsStreet,Melbourne (CBD),1997,,3,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
26,102076,102076,,CollinsStreet,Melbourne (CBD),1900,1990,2,Storage,Low level of accessibility,All entrances have steps,1,0,
26,102075,102075,KURRAJONG HOUSE,CollinsStreet,Melbourne (CBD),1926,1987,10,Office,Low level of accessibility,All entrances have steps,1,0,
26,102074,102074,BHP Billiton,CollinsStreet,Melbourne (CBD),,,20,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,280,1
26,102073,102073,161 Collins Street,CollinsStreet,Melbourne (CBD),1931,1991,11,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,76,1
26,103967,103967,,FlindersLane,Melbourne (CBD),1950,,6,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
27,102064,102064,Harley House,CollinsStreet,Melbourne (CBD),1923,2003,7,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
27,103595,103595,ACCI House,ExhibitionStreet,Melbourne (CBD),1923,1988,8,Office,Low level of accessibility,All entrances have steps,1,0,
27,597183,102071,Grand Hyatt Melbourne Plaza,CollinsStreet,Melbourne (CBD),1986,2008,1,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
27,541562,102071,Grand Hyatt Melbourne,CollinsStreet,Melbourne (CBD),1986,2008,28,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
27,108592,108592,,RussellStreet,Melbourne (CBD),1945,2012,4,Retail - Shop,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,1
27,104216,104216,,GeorgeParade,Melbourne (CBD),1900,,2,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,
27,104215,104215,M C C SUBSTATION,GeorgeParade,Melbourne (CBD),1960,,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
27,103968,103968,,ExhibitionStreet,Melbourne (CBD),2014,,22,Office,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,50,1
27,103596,103596,ASF House,ExhibitionStreet,Melbourne (CBD),1969,1988,15,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,15,1
